Longueur d'onde (nm),Absorbance,Tension reference (Volt),Tension echantillon (Volt),pas de vis (mm)
544.0,0.019655736047308203,-1.9061640406105156,-1.8218161025308595,10.684884447220487
542.0,0.062334137269117386,-2.2670218368306916,-1.96390993060093,10.7473454091193
540.0,0.03741307128224593,-1.7057836396073605,-1.5649875013481933,10.809806371018112
538.0,-0.00557474082719323,-1.7996477399652733,-1.8228974867701233,10.872267332916925
536.0,0.08190867838571574,-1.9515821463209295,-1.616136943629219,10.93472829481574
534.0,0.05605094987966136,-2.2006248635810723,-1.93417188272813,10.997189256714552
532.0,0.10414187764261823,-2.1656961457563138,-1.7039452883868982,11.059650218613365
530.0,0.04284562670385769,-3.127479615078164,-2.8336673157511476,11.122111180512178
528.0,0.018774600954282336,-2.2440964857908328,-2.1491509726054407,11.184572142410993
526.0,-0.028156995426914366,-1.622517104878238,-1.731196156916611,11.247033104309805
524.0,0.0479780946014941,-1.6418738746821617,-1.4701501679658164,11.309494066208618
522.0,0.05863184824201838,-1.698862784389399,-1.484316292464617,11.37195502810743
520.0,0.015967380726636275,-1.848310005592146,-1.7815886357410757,11.434415990006245
518.0,0.04988289955030671,-1.6025115125454263,-1.4286250425260416,11.496876951905058
516.0,0.06971166229676838,-1.4737187344773617,-1.2551711318015013,11.559337913803871
514.0,0.08530190262196267,-1.6936721434051274,-1.391641726247327,11.621798875702684
512.0,0.04774971589050964,-1.582830331794469,-1.418027483388249,11.684259837601498
510.0,-0.008661810660349418,-1.3581188383098242,-1.3854778403416248,11.746720799500311
508.0,0.0005286567753297153,-1.3333551568794257,-1.33173308149187,11.809181761399124
506.0,0.06651720773503704,-1.5313564744890062,-1.3138902543533615,11.871642723297937
504.0,0.03459057849465141,-1.4619316529895159,-1.3500084623712167,11.934103685196751
502.0,0.049959563136304216,-1.464851389834161,-1.3056717399640012,11.996564647095564
500.0,0.002840627346970187,-1.4596607474187344,-1.450144574122895,12.059025608994377
498.0,0.10214631368552037,-1.8878886439942721,-1.4922103929059445,12.12148657089319
496.0,0.039423882323697444,-1.668584044981009,-1.5237867898042594,12.183947532792004
494.0,0.011622386872022678,-2.096703868111518,-2.04133701006463,12.246408494690817
492.0,0.0349770340342108,-2.220630462201571,-2.0487985545337772,12.30886945658963
490.0,0.01267211576873958,-2.5458027099961353,-2.4725929617393256,12.371330418488443
488.0,0.0135416173145897,-2.345962868000697,-2.273942697792091,12.433791380387257
486.0,0.05296713693955133,-3.351975304859027,-2.9671101788104086,12.49625234228607
484.0,0.03989656636547952,-2.184404101420511,-1.9926747463915702,12.558713304184883
482.00000000000006,0.05062119043430009,-1.5578503731579056,-1.3864510858521655,12.621174266083695
480.0,0.06418929275156492,-1.5819652223351388,-1.3646071392398784,12.68363522798251
478.0,-0.002448517911387002,-1.3197297254317493,-1.327191271195191,12.746096189881323
476.0,-0.003151120614922854,-1.2919381702658326,-1.3013462059980252,12.808557151780136
474.00000000000006,-0.004545432945969453,-1.3567130404275982,-1.3709873017169354,12.871018113678948
472.0,0.040092823959842504,-1.382017414083746,-1.2601454957565748,12.933479075577763
470.0,0.03664230668519523,-1.5142706140331175,-1.3917498648893893,12.995940037476576
468.0,0.0342793776503719,-1.6698817054047996,-1.5431435542463017,13.058400999375388
466.00000000000006,0.008222464429306726,-1.7874281056196273,-1.7539052096874623,13.120861961274201
464.0,0.05078511565659876,-1.901946631787115,-1.692050072589837,13.183322923173016
462.0,0.021968109993855522,-2.4291213328574233,-2.3093039480865776,13.245783885071829
460.0,-0.003228770867480424,-1.8983780734405136,-1.9125441964760637,13.308244846970641
458.00000000000006,-0.0094829115381475,-1.7683957551825162,-1.8074336990259425,13.370705808869454
456.0,0.06712540687380003,-1.837171749117017,-1.5740711227756428,13.433166770768269
454.0,0.017669282123437526,-2.0749680489884663,-1.9922421835603394,13.495627732667081
452.0,0.033239775663639545,-2.104597964793306,-1.9495275211263576,13.558088694565894
450.00000000000006,0.039443081233917134,-2.39646352457914,-2.188405219635518,13.620549656464707
448.0,-0.02351155050070772,-2.184944787466651,-2.3064923447730554,13.683010618363522
446.0,-0.022482312668923723,-2.0170058808187865,-2.124171008471728,13.745471580262334
444.0,0.03042266676755645,-2.2201979008191866,-2.069993686838386,13.807932542161147
442.00000000000006,0.06834117835360634,-2.242906959903136,-1.9163290368926662,13.87039350405996
440.0,0.022603142294579843,-2.1259012166526414,-2.018087248079884,13.932854465958775
